LineId,Date,Time,Level,Process,Component,Content,EventId,EventTemplate
14498700,2015-10-18,18:02:26.28,INFO,Thread-50,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E55,Processing the event EventType: CONTAINER_REMOTE_<*> for container container_<*> taskAttempt attempt_<*>
13248801,2015-10-18,18:04:11.28,INFO,main,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E64,Processing the event EventType: CONTAINER_REMOTE_<*> for container container_<*> taskAttempt attempt_<*>
299799,2015-10-18,18:04:45.66,INFO,IPC Server handler 0 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
5293780,2015-10-18,18:01:53.82,INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E37,After Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:0 ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>
816983,2015-10-18,18:01:47.00,INFO,RMCommunicator Allocator,org.mortbay.log,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E89,Logging to <*>(org.mortbay.log) via <*>
12179555,2015-10-18,18:02:29.54,INFO,IPC Server handler 26 on 62270,org.apache.hadoop.http.HttpServer2,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E105,Num completed Tasks: <*>
11289269,2015-10-18,18:04:39.30,INFO,IPC Server handler 17 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
1420268,2015-10-18,18:04:36.86,INFO,IPC Server Responder,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E45,attempt_<*> TaskAttempt Transitioned from UNASSIGNED to ASSIGNED
13712740,2015-10-18,18:02:12.24,INFO,main,SecurityLogger.org.apache.hadoop.ipc.Server,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E108,"Event Writer setup for JobId: job_<*>, File: hdfs://<*>"
6526016,2015-10-18,18:01:47.00,INFO,main,org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E90,Assigned container container_<*> to attempt_<*>
1701906,2015-10-18,18:03:48.76,INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E110,Num completed Tasks: <*>
10995608,2015-10-18,18:03:30.02,WARN,main,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E21,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>
3984119,2015-10-18,18:08:38.43,ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Container complete event for unknown container id container_1445144423722_0020_01_000012,E38,ERROR IN CONTACTING RM.
7548677,2015-10-18,18:06:33.25,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>
2445566,2015-10-18,18:01:56.82,INFO,main,org.apache.hadoop.yarn.client.RMProxy,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E34,OutputCommitter is org.apache.hadoop.mapreduce.lib.output.FileOutputCommitter
11481772,2015-10-18,18:02:13.26,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E83,Auth successful for job_<*> (auth:SIMPLE)
3846622,2015-10-18,18:04:02.80,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.jobhistory.JobHistoryUtils,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E9,Extract jar:file:<*> to <*>
7654243,2015-10-18,18:04:18.25,INFO,ContainerLauncher #5,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
7506573,2015-10-18,18:07:04.02,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>
15357863,2015-10-18,18:05:23.46,INFO,IPC Server handler 5 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
14193417,2015-10-18,18:09:48.34,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...
456189,2015-10-18,18:03:30.59,INFO,main,org.apache.hadoop.http.HttpRequestLog,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E89,Task cleanup failed for attempt attempt_<*>
3025258,2015-10-18,18:02:06.93,INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E107,OutputCommitter is org.apache.hadoop.mapreduce.lib.output.FileOutputCommitter
6877484,2015-10-18,18:05:17.51,INFO,main,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
9419103,2015-10-18,18:08:13.72,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...
7153831,2015-10-18,18:01:47.00,INFO,Socket Reader #1 for port 62260,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E59,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
13650672,2015-10-18,18:07:52.21,ERROR,RMCommunicator Allocator,org.apache.hadoop.ipc.Server,Container complete event for unknown container id container_1445144423722_0020_01_000012,E102,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
5237264,2015-10-18,18:08:00.86,INFO,IPC Server handler 18 on 62270,org.apache.hadoop.ipc.Client,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E94,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...
4960620,2015-10-18,18:02:13.23,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E85,Opening proxy : <*>:<*>
9097377,2015-10-18,18:09:54.20,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E44,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>
16243767,2015-10-18,18:01:47.00,INFO,IPC Server handler 8 on 62270,org.apache.hadoop.yarn.event.AsyncDispatcher,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E23,Launching attempt_<*>
6863694,2015-10-18,18:02:28.89,INFO,RMCommunicator Allocator,org.apache.hadoop.yarn.util.RackResolver,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E55,"Thread Thread[eventHandlingThread,<*>,main] threw an Exception."
5243354,2015-10-18,18:01:47.00,WARN,main,org.mortbay.log,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E83,IPC Server listener on <*>: starting
15700610,2015-10-18,18:03:50.54,INFO,ContainerLauncher #5,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E110,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
8257253,2015-10-18,18:04:33.02,INFO,AsyncDispatcher event handler,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Got allocated containers <*>
13490678,2015-10-18,18:08:25.99,WARN,main,org.apache.hadoop.hdfs.LeaseRenewer,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...
6490779,2015-10-18,18:02:08.02,INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E15,ATTEMPT_START task_<*>
6857198,2015-10-18,18:01:47.00,INFO,main,org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventHandler,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E99,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
8606827,2015-10-18,18:07:30.89,WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...
8348894,2015-10-18,18:10:30.69,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E11,Using mapred newApiCommitter.
3633609,2015-10-18,18:09:35.83,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>
1681469,2015-10-18,18:03:27.49,INFO,IPC Server handler 22 on 62270,org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E101,Number of reduces for job job_<*> = <*>
9573512,2015-10-18,18:08:59.60,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...
8123480,2015-10-18,18:07:42.19,ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Container complete event for unknown container id container_1445144423722_0020_01_000012,E38,ERROR IN CONTACTING RM.
10769741,2015-10-18,18:03:25.99,INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E59,Launching attempt_<*>
5714530,2015-10-18,18:08:12.89,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E44,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>
4544904,2015-10-18,18:02:20.92,INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E55,Shuffle port returned by ContainerManager for attempt_<*> : <*>
16506585,2015-10-18,18:02:40.50,INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E93,task_<*> Task Transitioned from NEW to SCHEDULED
12998294,2015-10-18,18:08:11.88,ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Container complete event for unknown container id container_1445144423722_0020_01_000012,E38,ERROR IN CONTACTING RM.
7734376,2015-10-18,18:07:43.58,INFO,ContainerLauncher #1,org.apache.hadoop.ipc.Client,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E44,task_<*> Task Transitioned from SCHEDULED to RUNNING
13602177,2015-10-18,18:08:01.37,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>
4330119,2015-10-18,18:02:46.03,INFO,main,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E53,The job-jar file on the remote FS is hdfs://<*>
5208105,2015-10-18,18:07:55.93,ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Container complete event for unknown container id container_1445144423722_0020_01_000012,E38,ERROR IN CONTACTING RM.
10744222,2015-10-18,18:04:25.48,INFO,RMCommunicator Allocator,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E94,"Retrying connect to server: <*>:<*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)"
5699677,2015-10-18,18:01:47.00,INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E104,maxTaskFailuresPerNode is <*>
8003825,2015-10-18,18:04:57.10,INFO,ContainerLauncher #2,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
12368531,2015-10-18,18:06:12.11,INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E69,We launched <*> speculations.  Sleeping <*> milliseconds.
6780929,2015-10-18,18:08:39.69,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E44,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>
163013,2015-10-18,18:02:44.30,INFO,IPC Server handler 21 on 62270,org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E89,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
10284045,2015-10-18,18:03:49.60,INFO,main,org.apache.hadoop.mapreduce.v2.jobhistory.JobHistoryUtils,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E113,ATTEMPT_START task_<*>
14821867,2015-10-18,18:08:20.14,ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Container complete event for unknown container id container_1445144423722_0020_01_000012,E38,ERROR IN CONTACTING RM.
3753032,2015-10-18,18:07:27.52,INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E56,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
5540617,2015-10-18,18:04:03.24,INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E85,Opening proxy : <*>:<*>
13984848,2015-10-18,18:04:30.18,INFO,eventHandlingThread,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E77,Processing the event EventType: CONTAINER_REMOTE_<*> for container container_<*> taskAttempt attempt_<*>
8578875,2015-10-18,18:04:43.48,INFO,ContainerLauncher #7,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
2643775,2015-10-18,18:03:17.84,INFO,IPC Server handler 25 on 62270,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E98,"Thread Thread[eventHandlingThread,<*>,main] threw an Exception."
16336604,2015-10-18,18:05:05.57,INFO,IPC Server handler 0 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
16264998,2015-10-18,18:01:47.00,INFO,main,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E25,JVM with ID: jvm_<*> given task: <*>_<*>
12595731,2015-10-18,18:02:14.91,INFO,ContainerLauncher #5,org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E3,Default file system [hdfs://<*>:<*>]
9996836,2015-10-18,18:08:35.32,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E44,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>
3609502,2015-10-18,18:03:00.13,INFO,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
12719911,2015-10-18,18:01:54.46,WARN,main,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E62,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
16214941,2015-10-18,18:02:11.93,INFO,main,org.apache.hadoop.yarn.client.RMProxy,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E52,task_<*> Task Transitioned from RUNNING to SUCCEEDED
1164136,2015-10-18,18:10:17.35,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E14,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...
